c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,min_num_losses
2.60215,3.86687,1.45829,0,0,0,0.566764,0.658119,0.347199,0,1.17249,2.96531,1.2459,350.709,481.017,9,19.7142,3,2,2,1,279,0,1.02952,773,1078.86,406.862,0,0,116,0,0,162,155,0,0,0.428044,0,0,0.580645,0.571956,0,0,0,0,0,0,-nan,0,0,0,0,-0.672143,1,0.389928,inf,-0.956811,0,0,3,0,0,0,0,0,0,0,0,2.67897,2.56458,1.16741,1.48778,0.63761,0.559962,255,0.817845,0.88755,0.82174,232,303.337,326.179,29,8,4,0,1,0.137931,13,31,271,0.162362,0.971326,726,695,"316.368
",8,1,4,0.06,0
2.49167,3.90307,1.54791,0,0,0,0.551981,0.652546,0.36587,0,1.08372,3.26143,1.27253,288.686,417.918,9,20.2288,3,2,2,1,240,0,1.03448,666,936.738,371.498,0,0,96,0,0,143,136,0,0,0.413793,0,0,0.595833,0.586207,0,0,0,0,0,0,-nan,0,0,0,0,-0.729731,1,0.3712,inf,-0.926663,0,0,3,0,0,0,0,0,0,0,0,2.57759,2.69397,1.20675,1.37037,0.678564,0.594087,215,0.859325,1.00021,0.846759,192,259.791,289.015,29,10,4,0,1,0.137931,12,36,232,0.206897,0.966667,598,625,"279.966
",8,1,5,0.05,0
2.54198,3.79303,1.46863,0,0,0,0.563221,0.646656,0.34272,0,1.15437,3.20497,1.19409,321.18,446.075,9,15.9069,3,2,2,1,262,0,1.03557,726,993.774,384.78,0,0,108,0,0,153,145,0,0,0.426877,0,0,0.583969,0.573123,0,0,0,0,0,0,-nan,0,1,0.37988,0.00381679,-0.433063,2,0.778462,2,-0.343645,0,0,3,0,0,0,0,0,0,0,0,2.63241,2.56917,1.17128,1.43194,0.644672,0.569968,238,0.782801,0.851989,0.72987,216,283.479,305.301,29,10,4,0,2,0.137931,12,36,253,0.189723,0.965649,666,650,"296.333
",8,1,5,0.06,1
2.48927,3.75111,1.49262,0,0,0,0.54206,0.621174,0.36349,0,1.05522,3.21686,1.25016,280.312,394.75,9,13,3,2,2,1,233,0,1.03097,645,874.009,347.781,0,0,96,0,0,136,130,0,0,0.424779,0,0,0.583691,0.575221,0,0,0,0,0,0,-nan,0,1,0.389655,0.00429185,-0.437912,2,0.776632,2,-0.339385,0,0,3,0,0,0,0,0,0,0,0,2.56637,2.57522,1.19233,1.39376,0.658154,0.604545,213,0.778844,0.902585,0.787087,192,249.282,273.131,29,13,5,0,2,0.137931,9,40,226,0.216814,0.969957,580,582,"269.466
",8,1,5,0.05,1
2.49167,3.90512,1.54867,0,0,0,0.551981,0.653174,0.365662,0,1.08372,3.21631,1.27253,288.686,418.076,9,20.3923,3,2,2,1,240,0,1.03448,666,937.228,371.682,0,0,96,0,0,143,136,0,0,0.413793,0,0,0.595833,0.586207,0,0,0,0,0,0,-nan,0,0,0,0,-0.729731,1,0.3712,inf,-0.926663,0,0,3,0,0,0,0,0,0,0,0,2.57759,2.69397,1.20675,1.37037,0.678564,0.594087,215,0.859325,0.989188,0.794227,192,259.791,289.179,29,10,4,0,1,0.137931,12,36,232,0.206897,0.966667,598,625,"279.966
",8,1,5,0.05,0
2.67596,3.89351,1.42411,0,0,0,0.56103,0.635671,0.320885,0,1.24792,2.71749,1.20667,372.304,499.55,9,16.9069,3,2,2,1,287,0,1.03237,795,1117.44,408.719,0,0,120,0,0,166,158,0,0,0.431655,0,0,0.578397,0.568345,0,0,0,0,0,0,-nan,0,1,0.361979,0.00348432,-0.415848,3,1.19313,3,0.314822,0,0,3,0,0,0,0,0,0,0,0,2.76259,2.51439,1.15253,1.53426,0.613467,0.547054,263,0.806096,0.815899,0.777915,240,314.195,330.979,29,8,4,0,2,0.137931,14,30,278,0.158273,0.968641,768,699,"320.402
",8,1,5,0.05,2
2.6807,3.8879,1.42144,0,0,0,0.563335,0.631795,0.326191,0,1.25279,2.71364,1.21883,370.251,495.51,9,16.3219,3,2,2,1,285,0,1.02518,789,1108.05,405.11,0,0,120,0,0,164,158,0,0,0.431655,0,0,0.575439,0.568345,0,0,0,0,0,0,-nan,0,1,0.363874,0.00350877,-0.412204,2,0.802309,2,-0.329597,0,0,3,0,0,0,0,0,0,0,0,2.7482,2.49281,1.15552,1.54323,0.599798,0.535373,264,0.811152,0.831613,0.791106,240,311.025,329.371,29,8,4,0,2,0.137931,13,31,278,0.158273,0.975439,764,693,"321.236
",8,1,5,0.05,1
2.60289,3.8114,1.43831,0,0,0,0.564639,0.634716,0.329948,0,1.18731,3.00598,1.18637,348.487,474.017,9,14.9069,3,2,2,1,277,0,1.02974,767,1055.76,398.411,0,0,116,0,0,160,153,0,0,0.431227,0,0,0.577617,0.568773,0,0,0,0,0,0,-nan,0,1,0.373093,0.00361011,-0.420245,3,1.19733,3,0.325346,0,0,3,0,0,0,0,0,0,0,0,2.6803,2.50558,1.16122,1.49177,0.606522,0.565965,255,0.775981,0.840294,0.775928,232,300.167,319.693,29,8,5,0,2,0.137931,12,32,269,0.163569,0.971119,721,674,"312.368
",8,1,5,0.05,2
2.4916,3.88737,1.54292,0,0,0,0.547864,0.645954,0.368575,0,1.10534,3.22552,1.27238,286.494,413.39,9,19.1293,3,2,2,1,238,0,1.03478,660,925.194,367.214,0,0,96,0,0,141,134,0,0,0.417391,0,0,0.592437,0.582609,0,0,0,0,0,0,-nan,0,1,0.387858,0.00420168,-0.445233,4,1.49593,4,0.744068,0,0,3,0,0,0,0,0,0,0,0,2.57826,2.67391,1.21144,1.37488,0.666518,0.582239,215,0.81679,0.980555,0.784058,192,256.621,286.085,29,10,4,0,2,0.137931,11,37,230,0.208696,0.966387,593,615,"278.632
",8,1,5,0.06,3
2.54023,3.7949,1.47262,0,0,0,0.556101,0.626119,0.336671,0,1.12767,3.00687,1.19433,320.35,446.042,9,14,3,2,2,1,261,0,1.03162,723,990.468,384.354,0,0,108,0,0,152,145,0,0,0.426877,0,0,0.582375,0.573123,0,0,0,0,0,0,-nan,0,1,0.381599,0.00383142,-0.429753,3,1.18409,3,0.297228,0,0,3,0,0,0,0,0,0,0,0,2.62055,2.5336,1.16733,1.43897,0.619347,0.557011,239,0.771534,0.852436,0.691828,216,281.309,303.027,29,8,4,0,2,0.137931,11,33,253,0.173913,0.969349,663,641,"295.333
",8,1,5,0.05,2
2.5434,3.86956,1.4976,0,0,0,0.567328,0.65971,0.350502,0,1.11524,3.06364,1.24364,324.935,457.521,9,19.9069,3,2,2,1,265,0,1.03516,735,1025.43,396.865,0,0,108,0,0,156,148,0,0,0.421875,0,0,0.588679,0.578125,0,0,0,0,0,0,-nan,0,1,0.379822,0.00377358,-0.43569,3,1.14456,3,0.222225,0,0,3,0,0,0,0,0,0,0,0,2.63281,2.62109,1.1862,1.42344,0.650513,0.567084,240,0.80633,0.897427,0.769295,216,287.649,313.764,29,8,4,0,2,0.137931,13,31,256,0.171875,0.966038,674,671,"303.667
",8,1,5,0.05,2
2.54983,4.33133,1.67505,0,0,0,0.556547,0.665777,0.412994,0,1.22833,2.95673,1.47095,358.069,538.961,9,24,3,2,2,1,291,0,1.03191,805,1260.42,487.441,0,0,116,0,0,174,166,0,0,0.411348,0,0,0.597938,0.588652,0,0,0,0,0,0,-nan,0,1,0.380054,0.00343643,-0.455429,5,1.81234,5,1.12476,0,0,3,0,0,0,0,0,0,0,0,2.63121,2.75887,1.21097,1.36124,0.722232,0.619901,258,0.874044,1.00093,0.723701,232,321.649,356.669,29,13,5,0,2,0.344828,13,37,282,0.177305,0.969072,742,778,"341.494
",8,2,1,0.06,4
2.66667,4.36108,1.59289,0,0,0,0.548537,0.647605,0.395511,0,1.34116,3.47864,1.37159,408.117,585.75,9,21,3,2,2,1,315,0,1.02941,871,1373.74,501.761,0,0,128,0,0,186,178,0,0,0.418301,0,0,0.590476,0.581699,0,0,0,0,0,0,-nan,0,1,0.364286,0.0031746,-0.430933,3,1.13333,3,0.194666,0,0,3,0,0,0,0,0,0,0,0,2.7451,2.64706,1.17722,1.4752,0.684935,0.594895,283,0.867313,0.959459,0.742319,256,350.195,376.81,29,13,5,0,2,0.137931,14,39,306,0.173203,0.971429,840,810,"360.23
",8,2,1,0.05,2
2.66458,4.44232,1.62344,0,0,0,0.549992,0.651028,0.394445,0,1.28972,2.96502,1.27448,413.346,601.039,9,24,3,2,2,1,319,0,1.02903,883,1417.1,517.876,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,1,0.364706,0.0031348,-0.432901,3,1.12048,3,0.17927,0,0,3,0,0,0,0,0,0,0,0,2.74194,2.67742,1.18569,1.46753,0.672069,0.583714,286,0.885728,0.96681,0.711933,256,355.365,385.965,29,10,4,0,2,0.241379,15,33,310,0.154839,0.971787,850,830,"367.563
",8,2,1,0.06,2
2.74684,4.4919,1.58453,0,0,0,0.524435,0.623958,0.386591,0,1.40194,3.05167,1.32231,424.852,601.982,9,21,3,2,2,1,316,0,1.02932,874,1419.44,500.711,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.353687,0.00316456,-0.423797,2,0.758025,2,-0.362766,0,0,3,0,0,0,0,0,0,0,0,2.82736,2.63844,1.1735,1.52506,0.667028,0.586279,284,0.898621,0.954503,0.763619,256,354.053,378.11,29,10,4,0,2,0.137931,15,33,307,0.156352,0.971519,868,810,"360.264
",8,2,1,0.05,1
2.66667,4.3408,1.58574,0,0,0,0.551783,0.651454,0.39528,0,1.30993,3.40875,1.37159,407.813,583.736,9,21,3,2,2,1,315,0,1.02941,871,1367.35,499.508,0,0,128,0,0,186,178,0,0,0.418301,0,0,0.590476,0.581699,0,0,0,0,0,0,-nan,0,1,0.364286,0.0031746,-0.430933,3,1.13333,3,0.190907,0,0,3,0,0,0,0,0,0,0,0,2.7451,2.64706,1.17722,1.4752,0.698421,0.602854,283,0.867313,0.949127,0.722132,256,350.195,376.443,29,16,6,0,2,0.137931,14,40,306,0.176471,0.971429,840,810,"360.23
",8,2,1,0.06,2
2.66667,4.41007,1.61068,0,0,0,0.553452,0.657036,0.39617,0,1.29719,3.36553,1.38132,411.82,595.638,9,24,3,2,2,1,318,0,1.02913,880,1402.4,512.196,0,0,128,0,0,189,181,0,0,0.414239,0,0,0.59434,0.585761,0,0,0,0,0,0,-nan,0,1,0.364387,0.00314465,-0.432822,4,1.49275,4,0.718588,0,0,3,0,0,0,0,0,0,0,0,2.74434,2.67961,1.18629,1.46853,0.685725,0.592196,285,0.887843,0.975419,0.747574,256,354.365,384.273,29,13,5,0,2,0.137931,15,38,309,0.171521,0.971698,848,828,"366.563
",8,2,1,0.05,3
2.74608,4.53951,1.60173,0,0,0,0.529493,0.633657,0.388372,0,1.35805,3.05391,1.27555,428.555,611.617,9,24,3,2,2,1,319,0,1.02903,883,1448.1,510.952,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,1,0.353881,0.0031348,-0.425472,3,1.12319,3,0.184266,0,0,3,0,0,0,0,0,0,0,0,2.82581,2.67097,1.18257,1.51859,0.668537,0.583804,286,0.918844,0.977809,0.771615,256,358.223,385.573,29,10,4,0,2,0.137931,16,32,310,0.154839,0.971787,876,828,"366.598
",8,2,1,0.05,2
2.66458,4.44232,1.62344,0,0,0,0.549992,0.651028,0.394445,0,1.28972,2.96502,1.27448,413.346,601.039,9,24,3,2,2,1,319,0,1.02903,883,1417.1,517.876,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,1,0.364706,0.0031348,-0.432901,3,1.12048,3,0.17927,0,0,3,0,0,0,0,0,0,0,0,2.74194,2.67742,1.18569,1.46753,0.672069,0.583714,286,0.885728,0.96681,0.711933,256,355.365,385.965,29,10,4,0,2,0.241379,15,33,310,0.154839,0.971787,850,830,"367.563
",8,2,1,0.05,2
2.60194,4.36498,1.64354,0,0,0,0.55829,0.662476,0.403185,0,1.26195,3.05664,1.40837,389.072,574.768,9,24,3,2,2,1,309,0,1.03,855,1348.78,507.855,0,0,124,0,0,184,176,0,0,0.413333,0,0,0.595469,0.586667,0,0,0,0,0,0,-nan,0,1,0.373134,0.00323625,-0.442653,3,1.10837,3,0.156482,0,0,3,0,0,0,0,0,0,0,0,2.68,2.70667,1.1951,1.41615,0.692569,0.597354,276,0.872087,0.976357,0.704459,248,342.507,375.432,29,10,4,0,2,0.241379,14,34,300,0.16,0.970874,804,812,"358.529
",8,2,1,0.05,2
2.74921,4.4595,1.57244,0,0,0,0.527783,0.629449,0.387325,0,1.41727,3.15708,1.34986,423.326,596.83,9,21,3,2,2,1,315,0,1.02941,871,1404.74,495.317,0,0,128,0,0,186,178,0,0,0.418301,0,0,0.590476,0.581699,0,0,0,0,0,0,-nan,0,1,0.353349,0.0031746,-0.423757,2,0.757426,2,-0.356022,0,0,3,0,0,0,0,0,0,0,0,2.83007,2.64052,1.17407,1.52599,0.681345,0.595001,283,0.900791,0.959662,0.788321,256,353.053,376.418,29,13,5,0,2,0.137931,15,38,306,0.173203,0.971429,866,808,"359.264
",8,2,1,0.04,1
2.66667,4.42095,1.61452,0,0,0,0.551852,0.653997,0.395349,0,1.311,3.24972,1.33468,412.006,596.824,9,23.8074,3,2,2,1,318,0,1.02913,880,1405.86,513.419,0,0,128,0,0,189,181,0,0,0.414239,0,0,0.59434,0.585761,0,0,0,0,0,0,-nan,0,1,0.364387,0.00314465,-0.432822,2,0.747279,2,-0.373444,0,0,3,0,0,0,0,0,0,0,0,2.74434,2.67638,1.18521,1.46853,0.676729,0.587076,285,0.887843,0.978559,0.747106,256,354.365,384.309,29,10,4,0,2,0.137931,15,33,309,0.15534,0.971698,848,827,"366.23
",8,2,2,0.05,1
2.67089,4.3559,1.58879,0,0,0,0.558749,0.666544,0.399089,0,1.31726,3.40798,1.3841,408.954,585.895,9,23.8074,3,2,2,1,316,0,1.02932,874,1376.46,502.059,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.363744,0.00316456,-0.432667,3,1.11908,3,0.169201,0,0,3,0,0,0,0,0,0,0,0,2.74919,2.68078,1.18642,1.47055,0.703758,0.603945,283,0.892106,0.980242,0.791723,256,352.365,380.926,29,13,5,0,2,0.137931,15,38,307,0.172638,0.971519,844,823,"364.23
",8,2,2,0.05,2
2.66456,4.36203,1.59404,0,0,0,0.546654,0.637812,0.388783,0,1.31514,3.38461,1.35899,409.457,588.583,9,19,3,2,2,1,316,0,1.02932,874,1378.4,503.716,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.364608,0.00316456,-0.431013,2,0.761787,2,-0.354052,0,0,3,0,0,0,0,0,0,0,0,2.74267,2.62541,1.17013,1.47418,0.67282,0.589582,284,0.865217,0.945734,0.713373,256,351.195,376.273,29,13,5,0,2,0.137931,14,39,307,0.172638,0.971519,842,806,"359.23
",8,2,2,0.05,1
2.74843,4.51844,1.59336,0,0,0,0.531223,0.636246,0.388526,0,1.38468,3.0561,1.33601,427.215,607.617,9,23.8074,3,2,2,1,318,0,1.02913,880,1436.86,506.689,0,0,128,0,0,189,181,0,0,0.414239,0,0,0.59434,0.585761,0,0,0,0,0,0,-nan,0,1,0.353547,0.00314465,-0.425433,2,0.749091,2,-0.372695,0,0,3,0,0,0,0,0,0,0,0,2.82848,2.6699,1.18209,1.51952,0.673228,0.587181,285,0.921031,0.983048,0.793262,256,357.223,383.917,29,10,4,0,2,0.137931,16,32,309,0.15534,0.971698,874,825,"365.264
",8,2,2,0.05,1
2.74684,4.46014,1.57303,0,0,0,0.526032,0.620225,0.380818,0,1.38575,3.24089,1.33582,424.666,599.448,9,19,3,2,2,1,316,0,1.02932,874,1409.4,497.077,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.353687,0.00316456,-0.423797,2,0.763682,2,-0.353236,0,0,3,0,0,0,0,0,0,0,0,2.82736,2.61889,1.16698,1.52506,0.669011,0.589624,284,0.898621,0.955418,0.763644,256,354.053,375.881,29,13,5,0,2,0.137931,15,38,307,0.172638,0.971519,868,804,"358.264
",8,2,2,0.05,1
2.74921,4.42763,1.5609,0,0,0,0.529372,0.625705,0.38138,0,1.37099,3.06508,1.36189,423.14,594.282,9,19,3,2,2,1,315,0,1.02941,871,1394.7,491.683,0,0,128,0,0,186,178,0,0,0.418301,0,0,0.590476,0.581699,0,0,0,0,0,0,-nan,0,1,0.353349,0.0031746,-0.423757,3,1.14464,3,0.21161,0,0,3,0,0,0,0,0,0,0,0,2.83007,2.62092,1.16753,1.52599,0.683515,0.598408,283,0.900791,0.941235,0.78083,256,353.053,374.189,29,13,5,0,2,0.137931,15,34,306,0.160131,0.971429,866,802,"357.264
",8,2,2,0.05,2
2.74684,4.49008,1.58383,0,0,0,0.524435,0.623279,0.385774,0,1.40194,3.04569,1.32231,424.852,601.874,9,20.8074,3,2,2,1,316,0,1.02932,874,1418.86,500.491,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.353687,0.00316456,-0.423797,3,1.13844,3,0.208364,0,0,3,0,0,0,0,0,0,0,0,2.82736,2.63518,1.17241,1.52506,0.664428,0.585033,284,0.898621,0.964646,0.770627,256,354.053,377.917,29,10,4,0,2,0.137931,15,33,307,0.156352,0.971519,868,809,"359.931
",8,2,2,0.05,2
2.66456,4.39197,1.60513,0,0,0,0.545021,0.640845,0.393069,0,1.32903,3.24054,1.32097,409.643,591.081,9,20.8074,3,2,2,1,316,0,1.02932,874,1387.86,507.221,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.364608,0.00316456,-0.431013,4,1.51418,4,0.769493,0,0,3,0,0,0,0,0,0,0,0,2.74267,2.64169,1.17556,1.47418,0.668206,0.584987,284,0.865217,0.960127,0.724741,256,351.195,378.309,29,10,4,0,2,0.137931,14,34,307,0.156352,0.971519,842,811,"360.897
",8,2,2,0.06,3
2.74608,4.53769,1.60105,0,0,0,0.529493,0.632886,0.387612,0,1.35805,3.04677,1.27555,428.555,611.512,9,23.8074,3,2,2,1,319,0,1.02903,883,1447.52,510.735,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,1,0.353881,0.0031348,-0.425472,2,0.749698,2,-0.375792,0,0,3,0,0,0,0,0,0,0,0,2.82581,2.66774,1.1815,1.51859,0.666066,0.582595,286,0.918844,0.985511,0.781205,256,358.223,385.38,29,10,4,0,2,0.137931,16,32,310,0.154839,0.971787,876,827,"366.264
",8,2,2,0.06,1
2.74921,4.43739,1.56504,0,0,0,0.530957,0.632343,0.385916,0,1.38369,3.1761,1.32352,423.022,594.815,9,20.8074,3,2,2,1,315,0,1.02941,871,1397.78,492.988,0,0,128,0,0,186,178,0,0,0.418301,0,0,0.590476,0.581699,0,0,0,0,0,0,-nan,0,1,0.353349,0.0031746,-0.423757,2,0.758364,2,-0.348913,0,0,3,0,0,0,0,0,0,0,0,2.83007,2.63725,1.17298,1.52599,0.692538,0.601819,283,0.900791,0.964375,0.774979,256,353.053,375.858,29,16,6,0,2,0.137931,15,39,306,0.176471,0.971429,866,807,"358.931
",8,2,2,0.05,1
2.66877,4.36239,1.59214,0,0,0,0.556899,0.657195,0.393132,0,1.27927,3.31252,1.41085,410.294,589.215,9,22.3923,3,2,2,1,317,0,1.02589,877,1382.88,504.708,0,0,128,0,0,188,181,0,0,0.414239,0,0,0.59306,0.585761,0,0,0,0,0,0,-nan,0,0,0,0,-0.678875,1,0.37637,inf,-0.899881,0,0,3,0,0,0,0,0,0,0,0,2.73786,2.65696,1.17658,1.47302,0.693013,0.601672,284,0.918519,1.00109,0.795231,256,353.365,380.973,29,13,5,0,1,0.137931,15,34,309,0.158576,0.974763,846,821,"363.563
",8,2,3,0.05,0
2.74684,4.4467,1.56791,0,0,0,0.526032,0.616424,0.376177,0,1.38575,3.26558,1.32231,424.666,598.56,9,17.585,3,2,2,1,316,0,1.02932,874,1405.16,495.46,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.353687,0.00316456,-0.423797,2,0.768461,2,-0.349337,0,0,3,0,0,0,0,0,0,0,0,2.82736,2.60261,1.16156,1.52506,0.662798,0.587818,284,0.898621,0.955653,0.750206,256,354.053,374.466,29,13,5,0,2,0.137931,15,38,307,0.172638,0.971519,868,799,"356.598
",8,2,3,0.05,1
2.59935,4.31118,1.62502,0,0,0,0.55186,0.641754,0.395368,0,1.27634,3.09808,1.38666,386.687,567.437,9,18.585,3,2,2,1,307,0,1.02676,849,1323.53,498.88,0,0,124,0,0,182,175,0,0,0.414716,0,0,0.592834,0.585284,0,0,0,0,0,0,-nan,0,0,0,0,-0.701476,1,0.378961,inf,-0.916983,0,0,3,0,0,0,0,0,0,0,0,2.6689,2.6388,1.17234,1.42557,0.677264,0.596939,275,0.878441,0.994779,0.715499,248,339.337,367.017,29,10,4,0,1,0.241379,13,35,299,0.160535,0.973941,798,789,"350.529
",8,2,3,0.05,0
2.74608,4.52439,1.59606,0,0,0,0.529493,0.627851,0.383372,0,1.35805,3.07274,1.25841,428.555,610.647,9,22.3923,3,2,2,1,319,0,1.02903,883,1443.28,509.143,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,1,0.353881,0.0031348,-0.425472,3,1.13139,3,0.198974,0,0,3,0,0,0,0,0,0,0,0,2.82581,2.65161,1.17612,1.51859,0.660323,0.580895,286,0.918844,0.985944,0.768721,256,358.223,383.965,29,10,4,0,2,0.137931,16,32,310,0.154839,0.971787,876,822,"364.598
",8,2,3,0.05,2
2.74684,4.47335,1.57806,0,0,0,0.526032,0.623912,0.38387,0,1.38575,3.22981,1.34856,424.666,600.419,9,20.3923,3,2,2,1,316,0,1.02932,874,1413.58,498.668,0,0,128,0,0,187,179,0,0,0.416938,0,0,0.591772,0.583062,0,0,0,0,0,0,-nan,0,1,0.353687,0.00316456,-0.423797,3,1.14126,3,0.2118,0,0,3,0,0,0,0,0,0,0,0,2.82736,2.62866,1.17024,1.52506,0.666968,0.587076,284,0.898621,0.994508,0.789894,256,354.053,377.273,29,13,5,0,2,0.137931,15,38,307,0.172638,0.971519,868,807,"359.264
",8,2,3,0.05,2
2.66987,4.25364,1.55312,0,0,0,0.556597,0.645771,0.388713,0,1.30888,3.46636,1.32321,403.866,570.48,9,16.585,3,2,2,1,312,0,1.02632,862,1327.14,484.572,0,0,128,0,0,183,176,0,0,0.421053,0,0,0.586538,0.578947,0,0,0,0,0,0,-nan,0,1,0.364946,0.00320513,-0.4282,3,1.15736,3,0.221661,0,0,3,0,0,0,0,0,0,0,0,2.74013,2.59211,1.16359,1.48308,0.709916,0.610885,282,0.859919,0.914984,0.713693,256,346.025,367.914,29,19,7,0,2,0.137931,13,42,304,0.180921,0.974359,833,788,"353.73
",8,2,3,0.05,2
2.66773,4.33201,1.58237,0,0,0,0.546565,0.636131,0.39221,0,1.34571,3.49518,1.35986,405.895,579.968,9,17.8074,3,2,2,1,313,0,1.02623,865,1355.92,495.281,0,0,128,0,0,184,177,0,0,0.419672,0,0,0.587859,0.580328,0,0,0,0,0,0,-nan,0,1,0.365269,0.00319489,-0.428282,4,1.53652,4,0.803768,0,0,3,0,0,0,0,0,0,0,0,2.7377,2.60328,1.16906,1.48204,0.667511,0.58656,283,0.85782,0.978816,0.736996,256,347.025,371.788,29,13,5,0,2,0.137931,13,40,305,0.17377,0.974441,835,794,"356.563
",8,2,3,0.06,3
2.66877,4.36239,1.59214,0,0,0,0.556899,0.657195,0.393132,0,1.27927,3.31252,1.41085,410.294,589.215,9,22.3923,3,2,2,1,317,0,1.02922,877,1382.88,504.708,0,0,128,0,0,188,180,0,0,0.415584,0,0,0.59306,0.584416,0,0,0,0,0,0,-nan,0,1,0.364066,0.00315457,-0.432744,3,1.12683,3,0.183326,0,0,3,0,0,0,0,0,0,0,0,2.74675,2.66234,1.1804,1.46954,0.691824,0.597998,284,0.889969,0.972806,0.766281,256,353.365,380.973,29,13,5,0,2,0.137931,15,34,308,0.159091,0.971609,846,820,"363.563
",8,2,3,0.05,2
2.74921,4.48721,1.58231,0,0,0,0.52459,0.610793,0.383186,0,1.37889,3.08937,1.24015,424.14,600.288,9,18,3,2,2,1,315,0,1.02273,871,1413.47,498.429,0,0,128,0,0,186,180,0,0,0.415584,0,0,0.590476,0.584416,0,0,0,0,0,0,-nan,0,1,0.355658,0.0031746,-0.420579,3,1.15789,3,0.246771,0,0,3,0,0,0,0,0,0,0,0,2.81169,2.59091,1.16698,1.53203,0.639844,0.568666,286,0.899918,0.973434,0.756777,256,351.883,375.55,29,10,4,0,2,0.137931,14,34,308,0.155844,0.977778,866,798,"359.431
",8,2,3,0.05,2
2.66667,4.4076,1.60952,0,0,0,0.551852,0.648801,0.391374,0,1.311,3.27577,1.32118,412.006,595.959,9,22.3923,3,2,2,1,318,0,1.02913,880,1401.62,511.827,0,0,128,0,0,189,181,0,0,0.414239,0,0,0.59434,0.585761,0,0,0,0,0,0,-nan,0,1,0.364387,0.00314465,-0.432822,4,1.50365,4,0.750296,0,0,3,0,0,0,0,0,0,0,0,2.74434,2.66019,1.17982,1.46853,0.671268,0.585469,285,0.887843,0.979227,0.734304,256,354.365,382.894,29,10,4,0,2,0.137931,15,33,309,0.15534,0.971698,848,822,"364.563
",8,2,3,0.06,3
